Run_Start	Date	Contracts	Cumulative_PnL_Today	Cumulative_PnL	Peak_PnL	Trailing_Floor
2019-08-01	2019-08-01	2	237.0	237.0	262.0	-1238.0
2019-08-01	2019-08-02	2	-550.0	-313.0	262.0	-1238.0
2019-08-01	2019-08-05	2	-256.0	-569.0	262.0	-1238.0
2019-08-01	2019-08-06	2	892.0	323.0	338.5	-1161.5
2019-08-01	2019-08-07	2	419.0	742.0	742.0	-758.0
2019-08-01	2019-08-08	2	525.0	1267.0	1267.0	-233.0
2019-08-01	2019-08-09	2	227.0	1494.0	1539.0	39.0
2019-08-01	2019-08-12	2	-176.0	1318.0	1539.0	39.0
2019-08-01	2019-08-13	2	182.0	1500.0	1539.0	39.0
2019-09-02	2019-09-02	2	181.0	181.0	181.0	-1319.0
2019-09-02	2019-09-03	2	114.0	295.0	297.0	-1203.0
2019-09-02	2019-09-04	2	204.0	499.0	499.0	-1001.0
2019-09-02	2019-09-05	2	250.0	749.0	749.0	-751.0
2019-09-02	2019-09-06	2	-17.0	732.0	786.5	-713.5
2019-09-02	2019-09-09	2	27.0	759.0	786.5	-713.5
2019-09-02	2019-09-10	2	147.0	906.0	906.0	-594.0
2019-09-02	2019-09-11	2	88.0	994.0	994.0	-506.0
2019-09-02	2019-09-12	2	59.0	1053.0	1140.0	-360.0
2019-09-02	2019-09-13	2	-199.0	854.0	1140.0	-360.0
2019-09-02	2019-09-16	2	220.0	1074.0	1140.0	-360.0
2019-09-02	2019-09-17	2	68.0	1142.0	1142.0	-358.0
2019-09-02	2019-09-18	2	-155.0	987.0	1142.0	-358.0
2019-09-02	2019-09-19	2	-14.0	973.0	1142.0	-358.0
2019-09-02	2019-09-20	2	18.0	991.0	1142.0	-358.0
2019-09-02	2019-09-23	2	-31.0	960.0	1142.0	-358.0
2019-09-02	2019-09-24	2	-116.0	844.0	1142.0	-358.0
2019-09-02	2019-09-25	2	108.0	952.0	1142.0	-358.0
2019-09-02	2019-09-26	2	87.0	1039.0	1142.0	-358.0
2019-09-02	2019-09-27	2	108.0	1147.0	1147.0	-353.0
2019-09-02	2019-09-30	2	106.0	1253.0	1255.5	-244.5
2019-09-02	2019-10-01	2	97.0	1350.0	1365.0	-135.0
2019-09-02	2019-10-02	2	-1.0	1349.0	1365.0	-135.0
2019-09-02	2019-10-03	2	151.0	1500.0	1365.0	-135.0
2019-10-01	2019-10-01	2	97.0	97.0	112.0	-1388.0
2019-10-01	2019-10-02	2	-1.0	96.0	112.0	-1388.0
2019-10-01	2019-10-03	2	201.0	297.0	297.0	-1203.0
2019-10-01	2019-10-04	2	261.0	558.0	558.0	-942.0
2019-10-01	2019-10-07	2	-81.0	477.0	558.0	-942.0
2019-10-01	2019-10-08	2	-10.0	467.0	558.0	-942.0
2019-10-01	2019-10-09	2	193.0	660.0	664.0	-836.0
2019-10-01	2019-10-10	2	312.0	972.0	1036.5	-463.5
2019-10-01	2019-10-11	2	49.0	1021.0	1042.5	-457.5
2019-10-01	2019-10-14	2	-115.0	906.0	1042.5	-457.5
2019-10-01	2019-10-15	2	16.0	922.0	1042.5	-457.5
2019-10-01	2019-10-16	2	-54.0	868.0	1042.5	-457.5
2019-10-01	2019-10-17	2	-73.0	795.0	1042.5	-457.5
2019-10-01	2019-10-18	2	-69.0	726.0	1042.5	-457.5
2019-10-01	2019-10-21	2	52.0	778.0	1042.5	-457.5
2019-10-01	2019-10-22	2	16.0	794.0	1042.5	-457.5
2019-10-01	2019-10-23	2	102.0	896.0	1042.5	-457.5
2019-10-01	2019-10-24	2	78.0	974.0	1042.5	-457.5
2019-10-01	2019-10-25	2	97.0	1071.0	1089.5	-410.5
2019-10-01	2019-10-28	2	104.0	1175.0	1175.0	-325.0
2019-10-01	2019-10-29	2	-243.0	932.0	1175.0	-325.0
2019-10-01	2019-10-30	2	113.0	1045.0	1175.0	-325.0
2019-10-01	2019-10-31	2	-161.0	884.0	1175.0	-325.0
2019-10-01	2019-11-01	2	180.0	1064.0	1175.0	-325.0
2019-10-01	2019-11-04	2	156.0	1220.0	1220.0	-280.0
2019-10-01	2019-11-05	2	5.0	1225.0	1275.0	-225.0
2019-10-01	2019-11-06	2	-41.0	1184.0	1275.0	-225.0
2019-10-01	2019-11-07	2	-112.0	1072.0	1275.0	-225.0
2019-10-01	2019-11-08	2	-5.0	1067.0	1275.0	-225.0
2019-10-01	2019-11-11	2	47.0	1114.0	1275.0	-225.0
2019-10-01	2019-11-12	2	-69.0	1045.0	1275.0	-225.0
2019-10-01	2019-11-13	2	-43.0	1002.0	1275.0	-225.0
2019-10-01	2019-11-14	2	-73.0	929.0	1275.0	-225.0
2019-10-01	2019-11-15	2	66.0	995.0	1275.0	-225.0
2019-10-01	2019-11-18	2	247.0	1242.0	1275.0	-225.0
2019-10-01	2019-11-19	2	98.0	1340.0	1349.0	-151.0
2019-10-01	2019-11-20	2	-55.0	1285.0	1349.0	-151.0
2019-10-01	2019-11-21	2	84.0	1369.0	1387.5	-112.5
2019-10-01	2019-11-22	2	77.0	1446.0	1454.0	-46.0
2019-10-01	2019-11-25	2	54.0	1500.0	1454.0	-46.0
2019-11-01	2019-11-01	2	180.0	180.0	180.0	-1320.0
2019-11-01	2019-11-04	2	156.0	336.0	336.0	-1164.0
2019-11-01	2019-11-05	2	5.0	341.0	391.0	-1109.0
2019-11-01	2019-11-06	2	-41.0	300.0	391.0	-1109.0
2019-11-01	2019-11-07	2	-112.0	188.0	391.0	-1109.0
2019-11-01	2019-11-08	2	-5.0	183.0	391.0	-1109.0
2019-11-01	2019-11-11	2	47.0	230.0	391.0	-1109.0
2019-11-01	2019-11-12	2	-69.0	161.0	391.0	-1109.0
2019-11-01	2019-11-13	2	-43.0	118.0	391.0	-1109.0
2019-11-01	2019-11-14	2	-73.0	45.0	391.0	-1109.0
2019-11-01	2019-11-15	2	66.0	111.0	391.0	-1109.0
2019-11-01	2019-11-18	2	247.0	358.0	391.0	-1109.0
2019-11-01	2019-11-19	2	98.0	456.0	465.0	-1035.0
2019-11-01	2019-11-20	2	-55.0	401.0	465.0	-1035.0
2019-11-01	2019-11-21	2	84.0	485.0	503.5	-996.5
2019-11-01	2019-11-22	2	77.0	562.0	570.0	-930.0
2019-11-01	2019-11-25	2	56.0	618.0	619.0	-881.0
2019-11-01	2019-11-26	2	-26.0	592.0	630.5	-869.5
2019-11-01	2019-11-27	2	-3.0	589.0	630.5	-869.5
2019-11-01	2019-11-28	2	58.0	647.0	647.0	-853.0
2019-11-01	2019-11-29	2	-10.0	637.0	647.0	-853.0
2019-11-01	2019-12-02	2	104.0	741.0	741.0	-759.0
2019-11-01	2019-12-03	2	-51.0	690.0	741.0	-759.0
2019-11-01	2019-12-04	2	195.0	885.0	923.0	-577.0
2019-11-01	2019-12-05	2	-15.0	870.0	923.0	-577.0
2019-11-01	2019-12-06	2	160.0	1030.0	1030.0	-470.0
2019-11-01	2019-12-09	2	95.0	1125.0	1146.5	-353.5
2019-11-01	2019-12-10	2	14.0	1139.0	1148.5	-351.5
2019-11-01	2019-12-11	2	73.0	1212.0	1240.0	-260.0
2019-11-01	2019-12-12	2	-5.0	1207.0	1240.0	-260.0
2019-11-01	2019-12-13	2	-91.0	1116.0	1240.0	-260.0
2019-11-01	2019-12-16	2	-41.0	1075.0	1240.0	-260.0
2019-11-01	2019-12-17	2	-7.0	1068.0	1240.0	-260.0
2019-11-01	2019-12-18	2	-21.0	1047.0	1240.0	-260.0
2019-11-01	2019-12-19	2	26.0	1073.0	1240.0	-260.0
2019-11-01	2019-12-20	2	6.0	1079.0	1240.0	-260.0
2019-11-01	2019-12-23	2	-5.0	1074.0	1240.0	-260.0
2019-11-01	2019-12-24	2	-5.0	1069.0	1240.0	-260.0
2019-11-01	2019-12-26	2	151.0	1220.0	1240.0	-260.0
2019-11-01	2019-12-27	2	-16.0	1204.0	1240.0	-260.0
2019-11-01	2019-12-30	2	74.0	1278.0	1278.5	-221.5
2019-11-01	2019-12-31	2	97.0	1375.0	1375.0	-125.0
2019-11-01	2020-01-02	2	125.0	1500.0	1375.0	-125.0
2019-12-02	2019-12-02	2	104.0	104.0	104.0	-1396.0
2019-12-02	2019-12-03	2	-51.0	53.0	104.0	-1396.0
2019-12-02	2019-12-04	2	195.0	248.0	286.0	-1214.0
2019-12-02	2019-12-05	2	-15.0	233.0	286.0	-1214.0
2019-12-02	2019-12-06	2	160.0	393.0	393.0	-1107.0
2019-12-02	2019-12-09	2	95.0	488.0	509.5	-990.5
2019-12-02	2019-12-10	2	14.0	502.0	511.5	-988.5
2019-12-02	2019-12-11	2	73.0	575.0	603.0	-897.0
2019-12-02	2019-12-12	2	-5.0	570.0	603.0	-897.0
2019-12-02	2019-12-13	2	-91.0	479.0	603.0	-897.0
2019-12-02	2019-12-16	2	-41.0	438.0	603.0	-897.0
2019-12-02	2019-12-17	2	-7.0	431.0	603.0	-897.0
2019-12-02	2019-12-18	2	-21.0	410.0	603.0	-897.0
2019-12-02	2019-12-19	2	26.0	436.0	603.0	-897.0
2019-12-02	2019-12-20	2	6.0	442.0	603.0	-897.0
2019-12-02	2019-12-23	2	-5.0	437.0	603.0	-897.0
2019-12-02	2019-12-24	2	-5.0	432.0	603.0	-897.0
2019-12-02	2019-12-26	2	151.0	583.0	603.0	-897.0
2019-12-02	2019-12-27	2	-16.0	567.0	603.0	-897.0
2019-12-02	2019-12-30	2	74.0	641.0	641.5	-858.5
2019-12-02	2019-12-31	2	97.0	738.0	738.0	-762.0
2019-12-02	2020-01-02	2	237.0	975.0	975.0	-525.0
2019-12-02	2020-01-03	2	51.0	1026.0	1068.5	-431.5
2019-12-02	2020-01-06	2	250.0	1276.0	1276.0	-224.0
2019-12-02	2020-01-07	2	-53.0	1223.0	1297.0	-203.0
2019-12-02	2020-01-08	2	277.0	1500.0	1297.0	-203.0
2020-01-02	2020-01-02	2	237.0	237.0	237.0	-1263.0
2020-01-02	2020-01-03	2	51.0	288.0	330.5	-1169.5
2020-01-02	2020-01-06	2	250.0	538.0	538.0	-962.0
2020-01-02	2020-01-07	2	-53.0	485.0	559.0	-941.0
2020-01-02	2020-01-08	2	480.0	965.0	965.0	-535.0
2020-01-02	2020-01-09	2	102.0	1067.0	1067.0	-433.0
2020-01-02	2020-01-10	2	6.0	1073.0	1135.0	-365.0
2020-01-02	2020-01-13	2	256.0	1329.0	1329.0	-171.0
2020-01-02	2020-01-14	2	-138.0	1191.0	1329.0	-171.0
2020-01-02	2020-01-15	2	-126.0	1065.0	1329.0	-171.0
2020-01-02	2020-01-16	2	38.0	1103.0	1329.0	-171.0
2020-01-02	2020-01-17	2	-7.0	1096.0	1329.0	-171.0
2020-01-02	2020-01-20	2	-52.0	1044.0	1329.0	-171.0
2020-01-02	2020-01-21	2	-62.0	982.0	1329.0	-171.0
2020-01-02	2020-01-22	2	113.0	1095.0	1329.0	-171.0
2020-01-02	2020-01-23	2	-34.0	1061.0	1329.0	-171.0
2020-01-02	2020-01-24	2	-72.0	989.0	1329.0	-171.0
2020-01-02	2020-01-27	2	-151.0	838.0	1329.0	-171.0
2020-01-02	2020-01-28	2	365.0	1203.0	1329.0	-171.0
2020-01-02	2020-01-29	2	186.0	1389.0	1392.0	-108.0
2020-01-02	2020-01-30	2	-206.0	1183.0	1392.0	-108.0
2020-01-02	2020-01-31	2	-33.0	1150.0	1392.0	-108.0
2020-01-02	2020-02-03	2	350.0	1500.0	1392.0	-108.0
2020-02-03	2020-02-03	2	358.0	358.0	376.5	-1123.5
2020-02-03	2020-02-04	2	170.0	528.0	536.5	-963.5
2020-02-03	2020-02-05	2	177.0	705.0	705.0	-795.0
2020-02-03	2020-02-06	2	101.0	806.0	851.5	-648.5
2020-02-03	2020-02-07	2	-103.0	703.0	851.5	-648.5
2020-02-03	2020-02-10	2	125.0	828.0	851.5	-648.5
2020-02-03	2020-02-11	2	-156.0	672.0	851.5	-648.5
2020-02-03	2020-02-12	2	140.0	812.0	851.5	-648.5
2020-02-03	2020-02-13	2	-79.0	733.0	851.5	-648.5
2020-02-03	2020-02-14	2	-198.0	535.0	851.5	-648.5
2020-02-03	2020-02-17	2	57.0	592.0	851.5	-648.5
2020-02-03	2020-02-18	2	188.0	780.0	851.5	-648.5
2020-02-03	2020-02-19	2	26.0	806.0	851.5	-648.5
2020-02-03	2020-02-20	2	167.0	973.0	973.0	-527.0
2020-02-03	2020-02-21	2	-322.0	651.0	973.0	-527.0
2020-02-03	2020-02-24	2	-620.0	31.0	973.0	-527.0
2020-02-03	2020-02-25	2	-311.0	-280.0	973.0	-527.0
2020-02-03	2020-02-26	2	-15.0	-295.0	973.0	-527.0
2020-02-03	2020-02-27	2	-1334.0	-1629.0	973.0	-527.0
2020-02-03	2020-02-27	2	-232.0	-527.0	973.0	-527.0
2020-03-02	2020-03-02	2	399.0	399.0	558.0	-942.0
2020-03-02	2020-03-03	2	-995.0	-596.0	558.0	-942.0
2020-03-02	2020-03-04	2	1006.0	410.0	558.0	-942.0
2020-03-02	2020-03-05	2	-49.0	361.0	558.0	-942.0
2020-03-02	2020-03-06	2	-27.0	334.0	558.0	-942.0
2020-03-02	2020-03-09	2	-1070.0	-736.0	558.0	-942.0
2020-03-02	2020-03-10	2	677.0	-59.0	558.0	-942.0
2020-03-02	2020-03-11	2	-1115.0	-1174.0	558.0	-942.0
2020-03-02	2020-03-11	2	-883.0	-942.0	558.0	-942.0
2020-04-01	2020-04-01	2	-766.0	-766.0	0.0	-1500.0
2020-04-01	2020-04-02	2	81.0	-685.0	0.0	-1500.0
2020-04-01	2020-04-03	2	-41.0	-726.0	0.0	-1500.0
2020-04-01	2020-04-06	2	411.0	-315.0	0.0	-1500.0
2020-04-01	2020-04-07	2	-55.0	-370.0	62.5	-1437.5
2020-04-01	2020-04-08	2	63.0	-307.0	62.5	-1437.5
2020-04-01	2020-04-09	2	144.0	-163.0	62.5	-1437.5
2020-04-01	2020-04-13	2	498.0	335.0	335.0	-1165.0
2020-04-01	2020-04-14	2	621.0	956.0	972.5	-527.5
2020-04-01	2020-04-15	2	-473.0	483.0	972.5	-527.5
2020-04-01	2020-04-16	2	-109.0	374.0	972.5	-527.5
2020-04-01	2020-04-17	2	-179.0	195.0	972.5	-527.5
2020-04-01	2020-04-20	2	-164.0	31.0	972.5	-527.5
2020-04-01	2020-04-21	2	-250.0	-219.0	972.5	-527.5
2020-04-01	2020-04-22	2	175.0	-44.0	972.5	-527.5
2020-04-01	2020-04-23	2	-89.0	-133.0	972.5	-527.5
2020-04-01	2020-04-24	2	493.0	360.0	972.5	-527.5
2020-04-01	2020-04-27	2	33.0	393.0	972.5	-527.5
2020-04-01	2020-04-28	2	118.0	511.0	972.5	-527.5
2020-04-01	2020-04-29	2	181.0	692.0	972.5	-527.5
2020-04-01	2020-04-30	2	-287.0	405.0	972.5	-527.5
2020-04-01	2020-05-01	2	109.0	514.0	972.5	-527.5
2020-04-01	2020-05-04	2	673.0	1187.0	1187.0	-313.0
2020-04-01	2020-05-05	2	313.0	1500.0	1187.0	-313.0
2020-05-01	2020-05-01	2	109.0	109.0	121.0	-1379.0
2020-05-01	2020-05-04	2	673.0	782.0	782.0	-718.0
2020-05-01	2020-05-05	2	712.0	1494.0	1494.0	-6.0
2020-05-01	2020-05-06	2	-9.0	1485.0	1616.5	116.5
2020-05-01	2020-05-07	2	15.0	1500.0	1616.5	116.5
2020-06-01	2020-06-01	2	419.0	419.0	419.0	-1081.0
2020-06-01	2020-06-02	2	593.0	1012.0	1012.0	-488.0
2020-06-01	2020-06-03	2	108.0	1120.0	1120.0	-380.0
2020-06-01	2020-06-04	2	-217.0	903.0	1120.0	-380.0
2020-06-01	2020-06-05	2	-37.0	866.0	1120.0	-380.0
2020-06-01	2020-06-08	2	146.0	1012.0	1120.0	-380.0
2020-06-01	2020-06-09	2	3.0	1015.0	1120.0	-380.0
2020-06-01	2020-06-10	2	228.0	1243.0	1357.0	-143.0
2020-06-01	2020-06-11	2	-737.0	506.0	1357.0	-143.0
2020-06-01	2020-06-12	2	153.0	659.0	1357.0	-143.0
2020-06-01	2020-06-15	2	651.0	1310.0	1357.0	-143.0
2020-06-01	2020-06-16	2	-132.0	1178.0	1371.5	-128.5
2020-06-01	2020-06-17	2	-155.0	1023.0	1371.5	-128.5
2020-06-01	2020-06-18	2	-261.0	762.0	1371.5	-128.5
2020-06-01	2020-06-19	2	170.0	932.0	1371.5	-128.5
2020-06-01	2020-06-22	2	385.0	1317.0	1371.5	-128.5
2020-06-01	2020-06-23	2	183.0	1500.0	1371.5	-128.5
2020-07-01	2020-07-01	2	248.0	248.0	248.0	-1252.0
2020-07-01	2020-07-02	2	247.0	495.0	589.5	-910.5
2020-07-01	2020-07-03	2	-36.0	459.0	589.5	-910.5
2020-07-01	2020-07-06	2	420.0	879.0	879.0	-621.0
2020-07-01	2020-07-07	2	-7.0	872.0	879.0	-621.0
2020-07-01	2020-07-08	2	283.0	1155.0	1155.0	-345.0
2020-07-01	2020-07-09	2	340.0	1495.0	1495.0	-5.0
2020-07-01	2020-07-10	2	5.0	1500.0	1495.0	-5.0
2020-08-03	2020-08-03	2	421.0	421.0	421.0	-1079.0
2020-08-03	2020-08-04	2	51.0	472.0	517.0	-983.0
2020-08-03	2020-08-05	2	-331.0	141.0	517.0	-983.0
2020-08-03	2020-08-06	2	546.0	687.0	687.0	-813.0
2020-08-03	2020-08-07	2	178.0	865.0	902.0	-598.0
2020-08-03	2020-08-10	2	20.0	885.0	902.0	-598.0
2020-08-03	2020-08-11	2	-308.0	577.0	902.0	-598.0
2020-08-03	2020-08-12	2	492.0	1069.0	1069.0	-431.0
2020-08-03	2020-08-13	2	23.0	1092.0	1173.5	-326.5
2020-08-03	2020-08-14	2	-92.0	1000.0	1173.5	-326.5
2020-08-03	2020-08-17	2	178.0	1178.0	1178.0	-322.0
2020-08-03	2020-08-18	2	215.0	1393.0	1393.0	-107.0
2020-08-03	2020-08-19	2	-62.0	1331.0	1394.5	-105.5
2020-08-03	2020-08-20	2	169.0	1500.0	1394.5	-105.5
2020-09-01	2020-09-01	2	266.0	266.0	266.0	-1234.0
2020-09-01	2020-09-02	2	319.0	585.0	585.0	-915.0
2020-09-01	2020-09-03	2	-589.0	-4.0	585.0	-915.0
2020-09-01	2020-09-04	2	1343.0	1339.0	1339.0	-161.0
2020-09-01	2020-09-07	2	-39.0	1300.0	1360.5	-139.5
2020-09-01	2020-09-08	2	-945.0	355.0	1360.5	-139.5
2020-09-01	2020-09-09	2	847.0	1202.0	1360.5	-139.5
2020-09-01	2020-09-10	2	298.0	1500.0	1360.5	-139.5
2020-10-01	2020-10-01	2	-285.0	-285.0	8.5	-1491.5
2020-10-01	2020-10-02	2	-561.0	-846.0	8.5	-1491.5
2020-10-01	2020-10-05	2	43.0	-803.0	8.5	-1491.5
2020-10-01	2020-10-06	2	-604.0	-1407.0	8.5	-1491.5
2020-10-01	2020-10-07	2	441.0	-966.0	8.5	-1491.5
2020-10-01	2020-10-08	2	27.0	-939.0	8.5	-1491.5
2020-10-01	2020-10-09	2	380.0	-559.0	8.5	-1491.5
2020-10-01	2020-10-12	2	156.0	-403.0	8.5	-1491.5
2020-10-01	2020-10-13	2	-127.0	-530.0	8.5	-1491.5
2020-10-01	2020-10-14	2	237.0	-293.0	8.5	-1491.5
2020-10-01	2020-10-15	2	559.0	266.0	266.0	-1234.0
2020-10-01	2020-10-16	2	-21.0	245.0	340.5	-1159.5
2020-10-01	2020-10-19	2	-501.0	-256.0	340.5	-1159.5
2020-10-01	2020-10-20	2	-231.0	-487.0	340.5	-1159.5
2020-10-01	2020-10-21	2	170.0	-317.0	340.5	-1159.5
2020-10-01	2020-10-22	2	206.0	-111.0	340.5	-1159.5
2020-10-01	2020-10-23	2	79.0	-32.0	340.5	-1159.5
2020-10-01	2020-10-26	2	583.0	551.0	551.0	-949.0
2020-10-01	2020-10-27	2	166.0	717.0	749.5	-750.5
2020-10-01	2020-10-28	2	-514.0	203.0	749.5	-750.5
2020-10-01	2020-10-29	2	510.0	713.0	749.5	-750.5
2020-10-01	2020-10-30	2	-720.0	-7.0	749.5	-750.5
2020-10-01	2020-11-02	2	312.0	305.0	749.5	-750.5
2020-10-01	2020-11-03	2	37.0	342.0	749.5	-750.5
2020-10-01	2020-11-04	2	1158.0	1500.0	749.5	-750.5
2020-11-02	2020-11-02	2	312.0	312.0	374.5	-1125.5
2020-11-02	2020-11-03	2	37.0	349.0	400.5	-1099.5
2020-11-02	2020-11-04	2	1151.0	1500.0	400.5	-1099.5
2020-12-01	2020-12-01	2	143.0	143.0	184.5	-1315.5
2020-12-01	2020-12-02	2	165.0	308.0	308.0	-1192.0
2020-12-01	2020-12-03	2	117.0	425.0	425.0	-1075.0
2020-12-01	2020-12-04	2	35.0	460.0	483.0	-1017.0
2020-12-01	2020-12-07	2	3.0	463.0	499.0	-1001.0
2020-12-01	2020-12-08	2	283.0	746.0	746.0	-754.0
2020-12-01	2020-12-09	2	-118.0	628.0	746.0	-754.0
2020-12-01	2020-12-10	2	-196.0	432.0	746.0	-754.0
2020-12-01	2020-12-11	2	-151.0	281.0	746.0	-754.0
2020-12-01	2020-12-14	2	244.0	525.0	746.0	-754.0
2020-12-01	2020-12-15	2	268.0	793.0	793.0	-707.0
2020-12-01	2020-12-16	2	239.0	1032.0	1032.0	-468.0
2020-12-01	2020-12-17	2	80.0	1112.0	1138.5	-361.5
2020-12-01	2020-12-18	2	-34.0	1078.0	1141.0	-359.0
2020-12-01	2020-12-21	2	393.0	1471.0	1471.0	-29.0
2020-12-01	2020-12-22	2	-64.0	1407.0	1471.0	-29.0
2020-12-01	2020-12-23	2	-44.0	1363.0	1471.0	-29.0
2020-12-01	2020-12-24	2	32.0	1395.0	1471.0	-29.0
2020-12-01	2020-12-28	2	105.0	1500.0	1471.0	-29.0
2021-01-04	2021-01-04	2	367.0	367.0	367.0	-1133.0
2021-01-04	2021-01-05	2	8.0	375.0	472.5	-1027.5
2021-01-04	2021-01-06	2	-468.0	-93.0	472.5	-1027.5
2021-01-04	2021-01-07	2	118.0	25.0	472.5	-1027.5
2021-01-04	2021-01-08	2	-45.0	-20.0	472.5	-1027.5
2021-01-04	2021-01-11	2	-335.0	-355.0	472.5	-1027.5
2021-01-04	2021-01-12	2	-143.0	-498.0	472.5	-1027.5
2021-01-04	2021-01-13	2	-49.0	-547.0	472.5	-1027.5
2021-01-04	2021-01-14	2	-151.0	-698.0	472.5	-1027.5
2021-01-04	2021-01-15	2	-223.0	-921.0	472.5	-1027.5
