Run_Start	Date	Contracts	Cumulative_PnL_Today	Cumulative_PnL	Peak_PnL	Trailing_Floor
2019-05-24	2019-07-26	1	95.0	1399.5	1401.0	-99.0
2019-05-24	2019-07-29	1	27.0	1426.5	1432.5	-67.5
2019-05-24	2019-07-30	1	-6.5	1420.0	1432.5	-67.5
2019-05-24	2019-07-31	1	-78.0	1342.0	1432.5	-67.5
2019-05-24	2019-08-01	1	118.5	1460.5	1485.5	-14.5
2019-05-24	2019-08-02	1	-275.0	1185.5	1485.5	-14.5
2019-05-24	2019-08-05	1	-128.0	1057.5	1485.5	-14.5
2019-05-24	2019-08-06	1	442.5	1500.0	1485.5	-14.5
2019-06-03	2019-06-03	1	-29.0	-29.0	75.0	-1425.0
2019-06-03	2019-06-04	1	82.5	53.5	75.0	-1425.0
2019-06-03	2019-06-05	1	56.0	109.5	109.5	-1390.5
2019-06-03	2019-06-06	1	192.5	302.0	302.0	-1198.0
2019-06-03	2019-06-07	1	122.0	424.0	424.0	-1076.0
2019-06-03	2019-06-10	1	-78.0	346.0	425.5	-1074.5
2019-06-03	2019-06-11	1	33.5	379.5	425.5	-1074.5
2019-06-03	2019-06-12	1	-71.5	308.0	425.5	-1074.5
2019-06-03	2019-06-13	1	146.5	454.5	465.0	-1035.0
2019-06-03	2019-06-14	1	-12.0	442.5	465.0	-1035.0
2019-06-03	2019-06-17	1	83.0	525.5	545.0	-955.0
2019-06-03	2019-06-18	1	158.5	684.0	751.5	-748.5
2019-06-03	2019-06-19	1	-113.5	570.5	751.5	-748.5
2019-06-03	2019-06-20	1	81.0	651.5	751.5	-748.5
2019-06-03	2019-06-21	1	-81.0	570.5	751.5	-748.5
2019-06-03	2019-06-24	1	-49.0	521.5	751.5	-748.5
2019-06-03	2019-06-25	1	34.0	555.5	751.5	-748.5
2019-06-03	2019-06-26	1	102.5	658.0	751.5	-748.5
2019-06-03	2019-06-27	1	-16.5	641.5	751.5	-748.5
2019-06-03	2019-06-28	1	38.5	680.0	751.5	-748.5
2019-06-03	2019-07-01	1	24.5	704.5	751.5	-748.5
2019-06-03	2019-07-02	1	74.0	778.5	778.5	-721.5
2019-06-03	2019-07-03	1	-31.0	747.5	778.5	-721.5
2019-06-03	2019-07-04	1	52.0	799.5	799.5	-700.5
2019-06-03	2019-07-05	1	11.5	811.0	811.0	-689.0
2019-06-03	2019-07-08	1	8.0	819.0	819.0	-681.0
2019-06-03	2019-07-09	1	26.5	845.5	845.5	-654.5
2019-06-03	2019-07-10	1	224.5	1070.0	1070.0	-430.0
2019-06-03	2019-07-11	1	-6.0	1064.0	1121.5	-378.5
2019-06-03	2019-07-12	1	74.5	1138.5	1138.5	-361.5
2019-06-03	2019-07-15	1	57.0	1195.5	1195.5	-304.5
2019-06-03	2019-07-16	1	-75.0	1120.5	1215.5	-284.5
2019-06-03	2019-07-17	1	-21.0	1099.5	1215.5	-284.5
2019-06-03	2019-07-18	1	148.5	1248.0	1248.0	-252.0
2019-06-03	2019-07-19	1	-33.0	1215.0	1335.0	-165.0
2019-06-03	2019-07-22	1	135.0	1350.0	1350.0	-150.0
2019-06-03	2019-07-23	1	18.5	1368.5	1368.5	-131.5
2019-06-03	2019-07-24	1	92.0	1460.5	1460.5	-39.5
2019-06-03	2019-07-25	1	-47.5	1413.0	1462.5	-37.5
2019-06-03	2019-07-26	1	87.0	1500.0	1462.5	-37.5
2019-07-01	2019-07-01	1	24.5	24.5	24.5	-1475.5
2019-07-01	2019-07-02	1	74.0	98.5	98.5	-1401.5
2019-07-01	2019-07-03	1	-31.0	67.5	98.5	-1401.5
2019-07-01	2019-07-04	1	52.0	119.5	119.5	-1380.5
2019-07-01	2019-07-05	1	11.5	131.0	131.0	-1369.0
2019-07-01	2019-07-08	1	8.0	139.0	139.0	-1361.0
2019-07-01	2019-07-09	1	26.5	165.5	165.5	-1334.5
2019-07-01	2019-07-10	1	224.5	390.0	390.0	-1110.0
2019-07-01	2019-07-11	1	-6.0	384.0	441.5	-1058.5
2019-07-01	2019-07-12	1	74.5	458.5	458.5	-1041.5
2019-07-01	2019-07-15	1	57.0	515.5	515.5	-984.5
2019-07-01	2019-07-16	1	-75.0	440.5	535.5	-964.5
2019-07-01	2019-07-17	1	-21.0	419.5	535.5	-964.5
2019-07-01	2019-07-18	1	148.5	568.0	568.0	-932.0
2019-07-01	2019-07-19	1	-33.0	535.0	655.0	-845.0
2019-07-01	2019-07-22	1	135.0	670.0	670.0	-830.0
2019-07-01	2019-07-23	1	18.5	688.5	688.5	-811.5
2019-07-01	2019-07-24	1	92.0	780.5	780.5	-719.5
2019-07-01	2019-07-25	1	-47.5	733.0	782.5	-717.5
2019-07-01	2019-07-26	1	95.0	828.0	829.5	-670.5
2019-07-01	2019-07-29	1	27.0	855.0	861.0	-639.0
2019-07-01	2019-07-30	1	-6.5	848.5	861.0	-639.0
2019-07-01	2019-07-31	1	-78.0	770.5	861.0	-639.0
2019-07-01	2019-08-01	1	118.5	889.0	914.0	-586.0
2019-07-01	2019-08-02	1	-275.0	614.0	914.0	-586.0
2019-07-01	2019-08-05	1	-128.0	486.0	914.0	-586.0
2019-07-01	2019-08-06	1	446.0	932.0	947.5	-552.5
2019-07-01	2019-08-07	1	209.5	1141.5	1141.5	-358.5
2019-07-01	2019-08-08	1	262.5	1404.0	1404.0	-96.0
2019-07-01	2019-08-09	1	96.0	1500.0	1404.0	-96.0
2019-08-01	2019-08-01	1	118.5	118.5	143.5	-1356.5
2019-08-01	2019-08-02	1	-275.0	-156.5	143.5	-1356.5
2019-08-01	2019-08-05	1	-128.0	-284.5	143.5	-1356.5
2019-08-01	2019-08-06	1	446.0	161.5	177.0	-1323.0
2019-08-01	2019-08-07	1	209.5	371.0	371.0	-1129.0
2019-08-01	2019-08-08	1	262.5	633.5	633.5	-866.5
2019-08-01	2019-08-09	1	113.5	747.0	792.0	-708.0
2019-08-01	2019-08-12	1	-88.0	659.0	805.5	-694.5
2019-08-01	2019-08-13	1	122.5	781.5	939.5	-560.5
2019-08-01	2019-08-14	1	-186.0	595.5	939.5	-560.5
2019-08-01	2019-08-15	1	97.5	693.0	939.5	-560.5
2019-08-01	2019-08-16	1	32.5	725.5	939.5	-560.5
2019-08-01	2019-08-19	1	73.5	799.0	939.5	-560.5
2019-08-01	2019-08-20	1	-77.5	721.5	939.5	-560.5
2019-08-01	2019-08-21	1	26.0	747.5	939.5	-560.5
2019-08-01	2019-08-22	1	22.5	770.0	939.5	-560.5
2019-08-01	2019-08-23	1	-145.0	625.0	939.5	-560.5
2019-08-01	2019-08-26	1	48.0	673.0	939.5	-560.5
2019-08-01	2019-08-27	1	95.0	768.0	939.5	-560.5
2019-08-01	2019-08-28	1	-93.0	675.0	939.5	-560.5
2019-08-01	2019-08-29	1	139.5	814.5	939.5	-560.5
2019-08-01	2019-08-30	1	36.0	850.5	939.5	-560.5
2019-08-01	2019-09-02	1	90.5	941.0	941.0	-559.0
2019-08-01	2019-09-03	1	57.0	998.0	1000.0	-500.0
2019-08-01	2019-09-04	1	102.0	1100.0	1100.0	-400.0
2019-08-01	2019-09-05	1	125.0	1225.0	1225.0	-275.0
2019-08-01	2019-09-06	1	-8.5	1216.5	1271.0	-229.0
2019-08-01	2019-09-09	1	13.5	1230.0	1271.0	-229.0
2019-08-01	2019-09-10	1	73.5	1303.5	1303.5	-196.5
2019-08-01	2019-09-11	1	44.0	1347.5	1347.5	-152.5
2019-08-01	2019-09-12	1	29.5	1377.0	1464.0	-36.0
2019-08-01	2019-09-13	1	-99.5	1277.5	1464.0	-36.0
2019-08-01	2019-09-16	1	110.0	1387.5	1464.0	-36.0
2019-08-01	2019-09-17	1	34.0	1421.5	1464.0	-36.0
2019-08-01	2019-09-18	1	-77.5	1344.0	1464.0	-36.0
2019-08-01	2019-09-19	1	-7.0	1337.0	1464.0	-36.0
2019-08-01	2019-09-20	1	9.0	1346.0	1464.0	-36.0
2019-08-01	2019-09-23	1	-15.5	1330.5	1464.0	-36.0
2019-08-01	2019-09-24	1	-58.0	1272.5	1464.0	-36.0
2019-08-01	2019-09-25	1	54.0	1326.5	1464.0	-36.0
2019-08-01	2019-09-26	1	43.5	1370.0	1464.0	-36.0
2019-08-01	2019-09-27	1	54.0	1424.0	1464.0	-36.0
2019-08-01	2019-09-30	1	53.0	1477.0	1479.5	-20.5
2019-08-01	2019-10-01	1	23.0	1500.0	1479.5	-20.5
2019-09-02	2019-09-02	1	90.5	90.5	90.5	-1409.5
2019-09-02	2019-09-03	1	57.0	147.5	149.5	-1350.5
2019-09-02	2019-09-04	1	102.0	249.5	249.5	-1250.5
2019-09-02	2019-09-05	1	125.0	374.5	374.5	-1125.5
2019-09-02	2019-09-06	1	-8.5	366.0	420.5	-1079.5
2019-09-02	2019-09-09	1	13.5	379.5	420.5	-1079.5
2019-09-02	2019-09-10	1	73.5	453.0	453.0	-1047.0
2019-09-02	2019-09-11	1	44.0	497.0	497.0	-1003.0
2019-09-02	2019-09-12	1	29.5	526.5	613.5	-886.5
2019-09-02	2019-09-13	1	-99.5	427.0	613.5	-886.5
2019-09-02	2019-09-16	1	110.0	537.0	613.5	-886.5
2019-09-02	2019-09-17	1	34.0	571.0	613.5	-886.5
2019-09-02	2019-09-18	1	-77.5	493.5	613.5	-886.5
2019-09-02	2019-09-19	1	-7.0	486.5	613.5	-886.5
2019-09-02	2019-09-20	1	9.0	495.5	613.5	-886.5
2019-09-02	2019-09-23	1	-15.5	480.0	613.5	-886.5
2019-09-02	2019-09-24	1	-58.0	422.0	613.5	-886.5
2019-09-02	2019-09-25	1	54.0	476.0	613.5	-886.5
2019-09-02	2019-09-26	1	43.5	519.5	613.5	-886.5
2019-09-02	2019-09-27	1	54.0	573.5	613.5	-886.5
2019-09-02	2019-09-30	1	53.0	626.5	629.0	-871.0
2019-09-02	2019-10-01	1	48.5	675.0	690.0	-810.0
2019-09-02	2019-10-02	1	-0.5	674.5	690.0	-810.0
2019-09-02	2019-10-03	1	100.5	775.0	775.0	-725.0
2019-09-02	2019-10-04	1	130.5	905.5	905.5	-594.5
2019-09-02	2019-10-07	1	-40.5	865.0	916.0	-584.0
2019-09-02	2019-10-08	1	-5.0	860.0	927.5	-572.5
2019-09-02	2019-10-09	1	96.5	956.5	960.5	-539.5
2019-09-02	2019-10-10	1	156.0	1112.5	1177.0	-323.0
2019-09-02	2019-10-11	1	24.5	1137.0	1177.0	-323.0
2019-09-02	2019-10-14	1	-57.5	1079.5	1177.0	-323.0
2019-09-02	2019-10-15	1	8.0	1087.5	1177.0	-323.0
2019-09-02	2019-10-16	1	-27.0	1060.5	1177.0	-323.0
2019-09-02	2019-10-17	1	-36.5	1024.0	1177.0	-323.0
2019-09-02	2019-10-18	1	-34.5	989.5	1177.0	-323.0
2019-09-02	2019-10-21	1	26.0	1015.5	1177.0	-323.0
2019-09-02	2019-10-22	1	8.0	1023.5	1177.0	-323.0
2019-09-02	2019-10-23	1	51.0	1074.5	1177.0	-323.0
2019-09-02	2019-10-24	1	39.0	1113.5	1177.0	-323.0
2019-09-02	2019-10-25	1	48.5	1162.0	1180.5	-319.5
2019-09-02	2019-10-28	1	52.0	1214.0	1214.0	-286.0
2019-09-02	2019-10-29	1	-121.5	1092.5	1223.0	-277.0
2019-09-02	2019-10-30	1	56.5	1149.0	1223.0	-277.0
2019-09-02	2019-10-31	1	-80.5	1068.5	1223.0	-277.0
2019-09-02	2019-11-01	1	90.0	1158.5	1223.0	-277.0
2019-09-02	2019-11-04	1	78.0	1236.5	1236.5	-263.5
2019-09-02	2019-11-05	1	2.5	1239.0	1289.0	-211.0
2019-09-02	2019-11-06	1	-20.5	1218.5	1289.0	-211.0
2019-09-02	2019-11-07	1	-56.0	1162.5	1289.0	-211.0
2019-09-02	2019-11-08	1	-2.5	1160.0	1289.0	-211.0
2019-09-02	2019-11-11	1	23.5	1183.5	1289.0	-211.0
2019-09-02	2019-11-12	1	-34.5	1149.0	1289.0	-211.0
2019-09-02	2019-11-13	1	-21.5	1127.5	1289.0	-211.0
2019-09-02	2019-11-14	1	-36.5	1091.0	1289.0	-211.0
2019-09-02	2019-11-15	1	33.0	1124.0	1289.0	-211.0
2019-09-02	2019-11-18	1	123.5	1247.5	1289.0	-211.0
2019-09-02	2019-11-19	1	49.0	1296.5	1305.5	-194.5
2019-09-02	2019-11-20	1	-27.5	1269.0	1305.5	-194.5
2019-09-02	2019-11-21	1	42.0	1311.0	1329.5	-170.5
2019-09-02	2019-11-22	1	38.5	1349.5	1357.5	-142.5
2019-09-02	2019-11-25	1	28.0	1377.5	1378.5	-121.5
2019-09-02	2019-11-26	1	-13.0	1364.5	1403.0	-97.0
2019-09-02	2019-11-27	1	-1.5	1363.0	1403.0	-97.0
2019-09-02	2019-11-28	1	29.0	1392.0	1403.0	-97.0
2019-09-02	2019-11-29	1	-5.0	1387.0	1403.0	-97.0
2019-09-02	2019-12-02	1	52.0	1439.0	1439.0	-61.0
2019-09-02	2019-12-03	1	-25.5	1413.5	1439.0	-61.0
2019-09-02	2019-12-04	1	86.5	1500.0	1439.0	-61.0
2019-10-01	2019-10-01	1	48.5	48.5	63.5	-1436.5
2019-10-01	2019-10-02	1	-0.5	48.0	63.5	-1436.5
2019-10-01	2019-10-03	1	100.5	148.5	148.5	-1351.5
2019-10-01	2019-10-04	1	130.5	279.0	279.0	-1221.0
2019-10-01	2019-10-07	1	-40.5	238.5	289.5	-1210.5
2019-10-01	2019-10-08	1	-5.0	233.5	301.0	-1199.0
2019-10-01	2019-10-09	1	96.5	330.0	334.0	-1166.0
2019-10-01	2019-10-10	1	156.0	486.0	550.5	-949.5
2019-10-01	2019-10-11	1	24.5	510.5	550.5	-949.5
2019-10-01	2019-10-14	1	-57.5	453.0	550.5	-949.5
2019-10-01	2019-10-15	1	8.0	461.0	550.5	-949.5
2019-10-01	2019-10-16	1	-27.0	434.0	550.5	-949.5
2019-10-01	2019-10-17	1	-36.5	397.5	550.5	-949.5
2019-10-01	2019-10-18	1	-34.5	363.0	550.5	-949.5
2019-10-01	2019-10-21	1	26.0	389.0	550.5	-949.5
2019-10-01	2019-10-22	1	8.0	397.0	550.5	-949.5
2019-10-01	2019-10-23	1	51.0	448.0	550.5	-949.5
2019-10-01	2019-10-24	1	39.0	487.0	550.5	-949.5
2019-10-01	2019-10-25	1	48.5	535.5	554.0	-946.0
2019-10-01	2019-10-28	1	52.0	587.5	587.5	-912.5
2019-10-01	2019-10-29	1	-121.5	466.0	596.5	-903.5
2019-10-01	2019-10-30	1	56.5	522.5	596.5	-903.5
2019-10-01	2019-10-31	1	-80.5	442.0	596.5	-903.5
2019-10-01	2019-11-01	1	90.0	532.0	596.5	-903.5
2019-10-01	2019-11-04	1	78.0	610.0	610.0	-890.0
2019-10-01	2019-11-05	1	2.5	612.5	662.5	-837.5
2019-10-01	2019-11-06	1	-20.5	592.0	662.5	-837.5
2019-10-01	2019-11-07	1	-56.0	536.0	662.5	-837.5
2019-10-01	2019-11-08	1	-2.5	533.5	662.5	-837.5
2019-10-01	2019-11-11	1	23.5	557.0	662.5	-837.5
2019-10-01	2019-11-12	1	-34.5	522.5	662.5	-837.5
2019-10-01	2019-11-13	1	-21.5	501.0	662.5	-837.5
2019-10-01	2019-11-14	1	-36.5	464.5	662.5	-837.5
2019-10-01	2019-11-15	1	33.0	497.5	662.5	-837.5
2019-10-01	2019-11-18	1	123.5	621.0	662.5	-837.5
2019-10-01	2019-11-19	1	49.0	670.0	679.0	-821.0
2019-10-01	2019-11-20	1	-27.5	642.5	679.0	-821.0
2019-10-01	2019-11-21	1	42.0	684.5	703.0	-797.0
2019-10-01	2019-11-22	1	38.5	723.0	731.0	-769.0
2019-10-01	2019-11-25	1	28.0	751.0	752.0	-748.0
2019-10-01	2019-11-26	1	-13.0	738.0	776.5	-723.5
2019-10-01	2019-11-27	1	-1.5	736.5	776.5	-723.5
2019-10-01	2019-11-28	1	29.0	765.5	776.5	-723.5
2019-10-01	2019-11-29	1	-5.0	760.5	776.5	-723.5
2019-10-01	2019-12-02	1	52.0	812.5	812.5	-687.5
2019-10-01	2019-12-03	1	-25.5	787.0	812.5	-687.5
2019-10-01	2019-12-04	1	97.5	884.5	922.5	-577.5
2019-10-01	2019-12-05	1	-7.5	877.0	922.5	-577.5
2019-10-01	2019-12-06	1	80.0	957.0	957.0	-543.0
2019-10-01	2019-12-09	1	47.5	1004.5	1026.0	-474.0
2019-10-01	2019-12-10	1	7.0	1011.5	1026.0	-474.0
2019-10-01	2019-12-11	1	36.5	1048.0	1076.0	-424.0
2019-10-01	2019-12-12	1	-2.5	1045.5	1076.0	-424.0
2019-10-01	2019-12-13	1	-45.5	1000.0	1076.0	-424.0
2019-10-01	2019-12-16	1	-20.5	979.5	1076.0	-424.0
2019-10-01	2019-12-17	1	-3.5	976.0	1076.0	-424.0
2019-10-01	2019-12-18	1	-10.5	965.5	1076.0	-424.0
2019-10-01	2019-12-19	1	13.0	978.5	1076.0	-424.0
2019-10-01	2019-12-20	1	3.0	981.5	1076.0	-424.0
2019-10-01	2019-12-23	1	-2.5	979.0	1076.0	-424.0
2019-10-01	2019-12-24	1	-2.5	976.5	1076.0	-424.0
2019-10-01	2019-12-26	1	75.5	1052.0	1076.0	-424.0
2019-10-01	2019-12-27	1	-8.0	1044.0	1076.0	-424.0
2019-10-01	2019-12-30	1	37.0	1081.0	1081.5	-418.5
2019-10-01	2019-12-31	1	48.5	1129.5	1129.5	-370.5
2019-10-01	2020-01-02	1	118.5	1248.0	1248.0	-252.0
2019-10-01	2020-01-03	1	25.5	1273.5	1316.0	-184.0
2019-10-01	2020-01-06	1	125.0	1398.5	1398.5	-101.5
2019-10-01	2020-01-07	1	-26.5	1372.0	1446.0	-54.0
2019-10-01	2020-01-08	1	128.0	1500.0	1446.0	-54.0
2019-11-01	2019-11-01	1	90.0	90.0	90.0	-1410.0
2019-11-01	2019-11-04	1	78.0	168.0	168.0	-1332.0
2019-11-01	2019-11-05	1	2.5	170.5	220.5	-1279.5
2019-11-01	2019-11-06	1	-20.5	150.0	220.5	-1279.5
2019-11-01	2019-11-07	1	-56.0	94.0	220.5	-1279.5
2019-11-01	2019-11-08	1	-2.5	91.5	220.5	-1279.5
2019-11-01	2019-11-11	1	23.5	115.0	220.5	-1279.5
2019-11-01	2019-11-12	1	-34.5	80.5	220.5	-1279.5
2019-11-01	2019-11-13	1	-21.5	59.0	220.5	-1279.5
2019-11-01	2019-11-14	1	-36.5	22.5	220.5	-1279.5
2019-11-01	2019-11-15	1	33.0	55.5	220.5	-1279.5
2019-11-01	2019-11-18	1	123.5	179.0	220.5	-1279.5
2019-11-01	2019-11-19	1	49.0	228.0	237.0	-1263.0
2019-11-01	2019-11-20	1	-27.5	200.5	237.0	-1263.0
2019-11-01	2019-11-21	1	42.0	242.5	261.0	-1239.0
2019-11-01	2019-11-22	1	38.5	281.0	289.0	-1211.0
2019-11-01	2019-11-25	1	28.0	309.0	310.0	-1190.0
2019-11-01	2019-11-26	1	-13.0	296.0	334.5	-1165.5
2019-11-01	2019-11-27	1	-1.5	294.5	334.5	-1165.5
2019-11-01	2019-11-28	1	29.0	323.5	334.5	-1165.5
2019-11-01	2019-11-29	1	-5.0	318.5	334.5	-1165.5
2019-11-01	2019-12-02	1	52.0	370.5	370.5	-1129.5
2019-11-01	2019-12-03	1	-25.5	345.0	370.5	-1129.5
2019-11-01	2019-12-04	1	97.5	442.5	480.5	-1019.5
2019-11-01	2019-12-05	1	-7.5	435.0	480.5	-1019.5
2019-11-01	2019-12-06	1	80.0	515.0	515.0	-985.0
2019-11-01	2019-12-09	1	47.5	562.5	584.0	-916.0
2019-11-01	2019-12-10	1	7.0	569.5	584.0	-916.0
2019-11-01	2019-12-11	1	36.5	606.0	634.0	-866.0
2019-11-01	2019-12-12	1	-2.5	603.5	634.0	-866.0
2019-11-01	2019-12-13	1	-45.5	558.0	634.0	-866.0
2019-11-01	2019-12-16	1	-20.5	537.5	634.0	-866.0
2019-11-01	2019-12-17	1	-3.5	534.0	634.0	-866.0
2019-11-01	2019-12-18	1	-10.5	523.5	634.0	-866.0
2019-11-01	2019-12-19	1	13.0	536.5	634.0	-866.0
2019-11-01	2019-12-20	1	3.0	539.5	634.0	-866.0
2019-11-01	2019-12-23	1	-2.5	537.0	634.0	-866.0
2019-11-01	2019-12-24	1	-2.5	534.5	634.0	-866.0
2019-11-01	2019-12-26	1	75.5	610.0	634.0	-866.0
2019-11-01	2019-12-27	1	-8.0	602.0	634.0	-866.0
2019-11-01	2019-12-30	1	37.0	639.0	639.5	-860.5
2019-11-01	2019-12-31	1	48.5	687.5	687.5	-812.5
2019-11-01	2020-01-02	1	118.5	806.0	806.0	-694.0
2019-11-01	2020-01-03	1	25.5	831.5	874.0	-626.0
2019-11-01	2020-01-06	1	125.0	956.5	956.5	-543.5
2019-11-01	2020-01-07	1	-26.5	930.0	1004.0	-496.0
2019-11-01	2020-01-08	1	240.0	1170.0	1170.0	-330.0
2019-11-01	2020-01-09	1	51.0	1221.0	1221.0	-279.0
2019-11-01	2020-01-10	1	3.0	1224.0	1286.0	-214.0
2019-11-01	2020-01-13	1	128.0	1352.0	1352.0	-148.0
2019-11-01	2020-01-14	1	-69.0	1283.0	1352.0	-148.0
2019-11-01	2020-01-15	1	-63.0	1220.0	1352.0	-148.0
2019-11-01	2020-01-16	1	19.0	1239.0	1352.0	-148.0
2019-11-01	2020-01-17	1	-3.5	1235.5	1352.0	-148.0
2019-11-01	2020-01-20	1	-26.0	1209.5	1352.0	-148.0
2019-11-01	2020-01-21	1	-31.0	1178.5	1352.0	-148.0
2019-11-01	2020-01-22	1	56.5	1235.0	1352.0	-148.0
2019-11-01	2020-01-23	1	-17.0	1218.0	1352.0	-148.0
2019-11-01	2020-01-24	1	-36.0	1182.0	1352.0	-148.0
2019-11-01	2020-01-27	1	-75.5	1106.5	1352.0	-148.0
2019-11-01	2020-01-28	1	182.5	1289.0	1352.0	-148.0
2019-11-01	2020-01-29	1	93.0	1382.0	1385.0	-115.0
2019-11-01	2020-01-30	1	-103.0	1279.0	1385.0	-115.0
2019-11-01	2020-01-31	1	-16.5	1262.5	1385.0	-115.0
2019-11-01	2020-02-03	1	179.0	1441.5	1460.0	-40.0
2019-11-01	2020-02-04	1	58.5	1500.0	1460.0	-40.0
2019-12-02	2019-12-02	1	52.0	52.0	52.0	-1448.0
2019-12-02	2019-12-03	1	-25.5	26.5	52.0	-1448.0
2019-12-02	2019-12-04	1	97.5	124.0	162.0	-1338.0
2019-12-02	2019-12-05	1	-7.5	116.5	162.0	-1338.0
2019-12-02	2019-12-06	1	80.0	196.5	196.5	-1303.5
2019-12-02	2019-12-09	1	47.5	244.0	265.5	-1234.5
2019-12-02	2019-12-10	1	7.0	251.0	265.5	-1234.5
2019-12-02	2019-12-11	1	36.5	287.5	315.5	-1184.5
2019-12-02	2019-12-12	1	-2.5	285.0	315.5	-1184.5
2019-12-02	2019-12-13	1	-45.5	239.5	315.5	-1184.5
2019-12-02	2019-12-16	1	-20.5	219.0	315.5	-1184.5
2019-12-02	2019-12-17	1	-3.5	215.5	315.5	-1184.5
2019-12-02	2019-12-18	1	-10.5	205.0	315.5	-1184.5
2019-12-02	2019-12-19	1	13.0	218.0	315.5	-1184.5
2019-12-02	2019-12-20	1	3.0	221.0	315.5	-1184.5
2019-12-02	2019-12-23	1	-2.5	218.5	315.5	-1184.5
2019-12-02	2019-12-24	1	-2.5	216.0	315.5	-1184.5
2019-12-02	2019-12-26	1	75.5	291.5	315.5	-1184.5
2019-12-02	2019-12-27	1	-8.0	283.5	315.5	-1184.5
2019-12-02	2019-12-30	1	37.0	320.5	321.0	-1179.0
2019-12-02	2019-12-31	1	48.5	369.0	369.0	-1131.0
2019-12-02	2020-01-02	1	118.5	487.5	487.5	-1012.5
2019-12-02	2020-01-03	1	25.5	513.0	555.5	-944.5
2019-12-02	2020-01-06	1	125.0	638.0	638.0	-862.0
2019-12-02	2020-01-07	1	-26.5	611.5	685.5	-814.5
2019-12-02	2020-01-08	1	240.0	851.5	851.5	-648.5
2019-12-02	2020-01-09	1	51.0	902.5	902.5	-597.5
2019-12-02	2020-01-10	1	3.0	905.5	967.5	-532.5
2019-12-02	2020-01-13	1	128.0	1033.5	1033.5	-466.5
2019-12-02	2020-01-14	1	-69.0	964.5	1033.5	-466.5
2019-12-02	2020-01-15	1	-63.0	901.5	1033.5	-466.5
2019-12-02	2020-01-16	1	19.0	920.5	1033.5	-466.5
2019-12-02	2020-01-17	1	-3.5	917.0	1033.5	-466.5
