Run_Start	Date	Contracts	PnL_Today	Cumulative_PnL	Peak_PnL	Trailing_Floor
2019-05-24	2019-08-05	1	-128.0	1057.5	1485.5	-14.5
2019-05-24	2019-08-06	1	446.0	1503.5	1485.5	-14.5
2019-05-27	2019-05-27	1	14.0	14.0	0.0	-1500.0
2019-05-27	2019-05-28	1	88.0	102.0	33.5	-1466.5
2019-05-27	2019-05-29	1	-81.5	20.5	136.5	-1363.5
2019-05-27	2019-05-30	1	-6.5	14.0	136.5	-1363.5
2019-05-27	2019-05-31	1	-122.5	-108.5	136.5	-1363.5
2019-05-27	2019-06-03	1	-29.0	-137.5	136.5	-1363.5
2019-05-27	2019-06-04	1	82.5	-55.0	136.5	-1363.5
2019-05-27	2019-06-05	1	56.0	1.0	136.5	-1363.5
2019-05-27	2019-06-06	1	192.5	193.5	136.5	-1363.5
2019-05-27	2019-06-07	1	122.0	315.5	193.5	-1306.5
2019-05-27	2019-06-10	1	-78.0	237.5	315.5	-1184.5
2019-05-27	2019-06-11	1	33.5	271.0	317.0	-1183.0
2019-05-27	2019-06-12	1	-71.5	199.5	317.0	-1183.0
2019-05-27	2019-06-13	1	146.5	346.0	317.0	-1183.0
2019-05-27	2019-06-14	1	-12.0	334.0	356.5	-1143.5
2019-05-27	2019-06-17	1	83.0	417.0	356.5	-1143.5
2019-05-27	2019-06-18	1	158.5	575.5	436.5	-1063.5
2019-05-27	2019-06-19	1	-113.5	462.0	643.0	-857.0
2019-05-27	2019-06-20	1	81.0	543.0	643.0	-857.0
2019-05-27	2019-06-21	1	-81.0	462.0	643.0	-857.0
2019-05-27	2019-06-24	1	-49.0	413.0	643.0	-857.0
2019-05-27	2019-06-25	1	34.0	447.0	643.0	-857.0
2019-05-27	2019-06-26	1	102.5	549.5	643.0	-857.0
2019-05-27	2019-06-27	1	-16.5	533.0	643.0	-857.0
2019-05-27	2019-06-28	1	38.5	571.5	643.0	-857.0
2019-05-27	2019-07-01	1	24.5	596.0	643.0	-857.0
2019-05-27	2019-07-02	1	74.0	670.0	643.0	-857.0
2019-05-27	2019-07-03	1	-31.0	639.0	670.0	-830.0
2019-05-27	2019-07-04	1	52.0	691.0	670.0	-830.0
2019-05-27	2019-07-05	1	11.5	702.5	691.0	-809.0
2019-05-27	2019-07-08	1	8.0	710.5	702.5	-797.5
2019-05-27	2019-07-09	1	26.5	737.0	710.5	-789.5
2019-05-27	2019-07-10	1	224.5	961.5	737.0	-763.0
2019-05-27	2019-07-11	1	-6.0	955.5	961.5	-538.5
2019-05-27	2019-07-12	1	74.5	1030.0	1013.0	-487.0
2019-05-27	2019-07-15	1	57.0	1087.0	1030.0	-470.0
2019-05-27	2019-07-16	1	-75.0	1012.0	1087.0	-413.0
2019-05-27	2019-07-17	1	-21.0	991.0	1107.0	-393.0
2019-05-27	2019-07-18	1	148.5	1139.5	1107.0	-393.0
2019-05-27	2019-07-19	1	-33.0	1106.5	1139.5	-360.5
2019-05-27	2019-07-22	1	135.0	1241.5	1226.5	-273.5
2019-05-27	2019-07-23	1	18.5	1260.0	1241.5	-258.5
2019-05-27	2019-07-24	1	92.0	1352.0	1260.0	-240.0
2019-05-27	2019-07-25	1	-47.5	1304.5	1352.0	-148.0
2019-05-27	2019-07-26	1	95.0	1399.5	1354.0	-146.0
2019-05-27	2019-07-29	1	27.0	1426.5	1401.0	-99.0
2019-05-27	2019-07-30	1	-6.5	1420.0	1432.5	-67.5
2019-05-27	2019-07-31	1	-78.0	1342.0	1432.5	-67.5
2019-05-27	2019-08-01	1	118.5	1460.5	1432.5	-67.5
2019-05-27	2019-08-02	1	-275.0	1185.5	1485.5	-14.5
2019-05-27	2019-08-05	1	-128.0	1057.5	1485.5	-14.5
2019-05-27	2019-08-06	1	446.0	1503.5	1485.5	-14.5
2019-05-28	2019-05-28	1	88.0	88.0	0.0	-1500.0
2019-05-28	2019-05-29	1	-81.5	6.5	122.5	-1377.5
2019-05-28	2019-05-30	1	-6.5	0.0	122.5	-1377.5
2019-05-28	2019-05-31	1	-122.5	-122.5	122.5	-1377.5
2019-05-28	2019-06-03	1	-29.0	-151.5	122.5	-1377.5
2019-05-28	2019-06-04	1	82.5	-69.0	122.5	-1377.5
2019-05-28	2019-06-05	1	56.0	-13.0	122.5	-1377.5
2019-05-28	2019-06-06	1	192.5	179.5	122.5	-1377.5
2019-05-28	2019-06-07	1	122.0	301.5	179.5	-1320.5
2019-05-28	2019-06-10	1	-78.0	223.5	301.5	-1198.5
2019-05-28	2019-06-11	1	33.5	257.0	303.0	-1197.0
2019-05-28	2019-06-12	1	-71.5	185.5	303.0	-1197.0
2019-05-28	2019-06-13	1	146.5	332.0	303.0	-1197.0
2019-05-28	2019-06-14	1	-12.0	320.0	342.5	-1157.5
2019-05-28	2019-06-17	1	83.0	403.0	342.5	-1157.5
2019-05-28	2019-06-18	1	158.5	561.5	422.5	-1077.5
2019-05-28	2019-06-19	1	-113.5	448.0	629.0	-871.0
2019-05-28	2019-06-20	1	81.0	529.0	629.0	-871.0
2019-05-28	2019-06-21	1	-81.0	448.0	629.0	-871.0
2019-05-28	2019-06-24	1	-49.0	399.0	629.0	-871.0
2019-05-28	2019-06-25	1	34.0	433.0	629.0	-871.0
2019-05-28	2019-06-26	1	102.5	535.5	629.0	-871.0
2019-05-28	2019-06-27	1	-16.5	519.0	629.0	-871.0
2019-05-28	2019-06-28	1	38.5	557.5	629.0	-871.0
2019-05-28	2019-07-01	1	24.5	582.0	629.0	-871.0
2019-05-28	2019-07-02	1	74.0	656.0	629.0	-871.0
2019-05-28	2019-07-03	1	-31.0	625.0	656.0	-844.0
2019-05-28	2019-07-04	1	52.0	677.0	656.0	-844.0
2019-05-28	2019-07-05	1	11.5	688.5	677.0	-823.0
2019-05-28	2019-07-08	1	8.0	696.5	688.5	-811.5
2019-05-28	2019-07-09	1	26.5	723.0	696.5	-803.5
2019-05-28	2019-07-10	1	224.5	947.5	723.0	-777.0
2019-05-28	2019-07-11	1	-6.0	941.5	947.5	-552.5
2019-05-28	2019-07-12	1	74.5	1016.0	999.0	-501.0
2019-05-28	2019-07-15	1	57.0	1073.0	1016.0	-484.0
2019-05-28	2019-07-16	1	-75.0	998.0	1073.0	-427.0
2019-05-28	2019-07-17	1	-21.0	977.0	1093.0	-407.0
2019-05-28	2019-07-18	1	148.5	1125.5	1093.0	-407.0
2019-05-28	2019-07-19	1	-33.0	1092.5	1125.5	-374.5
2019-05-28	2019-07-22	1	135.0	1227.5	1212.5	-287.5
2019-05-28	2019-07-23	1	18.5	1246.0	1227.5	-272.5
2019-05-28	2019-07-24	1	92.0	1338.0	1246.0	-254.0
2019-05-28	2019-07-25	1	-47.5	1290.5	1338.0	-162.0
2019-05-28	2019-07-26	1	95.0	1385.5	1340.0	-160.0
2019-05-28	2019-07-29	1	27.0	1412.5	1387.0	-113.0
2019-05-28	2019-07-30	1	-6.5	1406.0	1418.5	-81.5
2019-05-28	2019-07-31	1	-78.0	1328.0	1418.5	-81.5
2019-05-28	2019-08-01	1	118.5	1446.5	1418.5	-81.5
2019-05-28	2019-08-02	1	-275.0	1171.5	1471.5	-28.5
2019-05-28	2019-08-05	1	-128.0	1043.5	1471.5	-28.5
2019-05-28	2019-08-06	1	446.0	1489.5	1471.5	-28.5
2019-05-28	2019-08-07	1	209.5	1699.0	1505.0	5.0
2019-05-29	2019-05-29	1	-81.5	-81.5	0.0	-1500.0
2019-05-29	2019-05-30	1	-6.5	-88.0	0.0	-1500.0
2019-05-29	2019-05-31	1	-122.5	-210.5	0.0	-1500.0
2019-05-29	2019-06-03	1	-29.0	-239.5	0.0	-1500.0
2019-05-29	2019-06-04	1	82.5	-157.0	0.0	-1500.0
2019-05-29	2019-06-05	1	56.0	-101.0	0.0	-1500.0
2019-05-29	2019-06-06	1	192.5	91.5	0.0	-1500.0
2019-05-29	2019-06-07	1	122.0	213.5	91.5	-1408.5
2019-05-29	2019-06-10	1	-78.0	135.5	213.5	-1286.5
2019-05-29	2019-06-11	1	33.5	169.0	215.0	-1285.0
2019-05-29	2019-06-12	1	-71.5	97.5	215.0	-1285.0
2019-05-29	2019-06-13	1	146.5	244.0	215.0	-1285.0
2019-05-29	2019-06-14	1	-12.0	232.0	254.5	-1245.5
2019-05-29	2019-06-17	1	83.0	315.0	254.5	-1245.5
2019-05-29	2019-06-18	1	158.5	473.5	334.5	-1165.5
2019-05-29	2019-06-19	1	-113.5	360.0	541.0	-959.0
2019-05-29	2019-06-20	1	81.0	441.0	541.0	-959.0
2019-05-29	2019-06-21	1	-81.0	360.0	541.0	-959.0
2019-05-29	2019-06-24	1	-49.0	311.0	541.0	-959.0
2019-05-29	2019-06-25	1	34.0	345.0	541.0	-959.0
2019-05-29	2019-06-26	1	102.5	447.5	541.0	-959.0
2019-05-29	2019-06-27	1	-16.5	431.0	541.0	-959.0
2019-05-29	2019-06-28	1	38.5	469.5	541.0	-959.0
2019-05-29	2019-07-01	1	24.5	494.0	541.0	-959.0
2019-05-29	2019-07-02	1	74.0	568.0	541.0	-959.0
2019-05-29	2019-07-03	1	-31.0	537.0	568.0	-932.0
2019-05-29	2019-07-04	1	52.0	589.0	568.0	-932.0
2019-05-29	2019-07-05	1	11.5	600.5	589.0	-911.0
2019-05-29	2019-07-08	1	8.0	608.5	600.5	-899.5
2019-05-29	2019-07-09	1	26.5	635.0	608.5	-891.5
2019-05-29	2019-07-10	1	224.5	859.5	635.0	-865.0
2019-05-29	2019-07-11	1	-6.0	853.5	859.5	-640.5
2019-05-29	2019-07-12	1	74.5	928.0	911.0	-589.0
2019-05-29	2019-07-15	1	57.0	985.0	928.0	-572.0
2019-05-29	2019-07-16	1	-75.0	910.0	985.0	-515.0
2019-05-29	2019-07-17	1	-21.0	889.0	1005.0	-495.0
2019-05-29	2019-07-18	1	148.5	1037.5	1005.0	-495.0
2019-05-29	2019-07-19	1	-33.0	1004.5	1037.5	-462.5
2019-05-29	2019-07-22	1	135.0	1139.5	1124.5	-375.5
2019-05-29	2019-07-23	1	18.5	1158.0	1139.5	-360.5
2019-05-29	2019-07-24	1	92.0	1250.0	1158.0	-342.0
2019-05-29	2019-07-25	1	-47.5	1202.5	1250.0	-250.0
2019-05-29	2019-07-26	1	95.0	1297.5	1252.0	-248.0
2019-05-29	2019-07-29	1	27.0	1324.5	1299.0	-201.0
2019-05-29	2019-07-30	1	-6.5	1318.0	1330.5	-169.5
2019-05-29	2019-07-31	1	-78.0	1240.0	1330.5	-169.5
2019-05-29	2019-08-01	1	118.5	1358.5	1330.5	-169.5
2019-05-29	2019-08-02	1	-275.0	1083.5	1383.5	-116.5
2019-05-29	2019-08-05	1	-128.0	955.5	1383.5	-116.5
2019-05-29	2019-08-06	1	446.0	1401.5	1383.5	-116.5
2019-05-29	2019-08-07	1	209.5	1611.0	1417.0	-83.0
2019-05-30	2019-05-30	1	-6.5	-6.5	0.0	-1500.0
2019-05-30	2019-05-31	1	-122.5	-129.0	47.5	-1452.5
2019-05-30	2019-06-03	1	-29.0	-158.0	47.5	-1452.5
2019-05-30	2019-06-04	1	82.5	-75.5	47.5	-1452.5
2019-05-30	2019-06-05	1	56.0	-19.5	47.5	-1452.5
2019-05-30	2019-06-06	1	192.5	173.0	47.5	-1452.5
2019-05-30	2019-06-07	1	122.0	295.0	173.0	-1327.0
2019-05-30	2019-06-10	1	-78.0	217.0	295.0	-1205.0
2019-05-30	2019-06-11	1	33.5	250.5	296.5	-1203.5
2019-05-30	2019-06-12	1	-71.5	179.0	296.5	-1203.5
2019-05-30	2019-06-13	1	146.5	325.5	296.5	-1203.5
2019-05-30	2019-06-14	1	-12.0	313.5	336.0	-1164.0
2019-05-30	2019-06-17	1	83.0	396.5	336.0	-1164.0
2019-05-30	2019-06-18	1	158.5	555.0	416.0	-1084.0
2019-05-30	2019-06-19	1	-113.5	441.5	622.5	-877.5
2019-05-30	2019-06-20	1	81.0	522.5	622.5	-877.5
2019-05-30	2019-06-21	1	-81.0	441.5	622.5	-877.5
2019-05-30	2019-06-24	1	-49.0	392.5	622.5	-877.5
2019-05-30	2019-06-25	1	34.0	426.5	622.5	-877.5
2019-05-30	2019-06-26	1	102.5	529.0	622.5	-877.5
2019-05-30	2019-06-27	1	-16.5	512.5	622.5	-877.5
2019-05-30	2019-06-28	1	38.5	551.0	622.5	-877.5
2019-05-30	2019-07-01	1	24.5	575.5	622.5	-877.5
2019-05-30	2019-07-02	1	74.0	649.5	622.5	-877.5
2019-05-30	2019-07-03	1	-31.0	618.5	649.5	-850.5
2019-05-30	2019-07-04	1	52.0	670.5	649.5	-850.5
2019-05-30	2019-07-05	1	11.5	682.0	670.5	-829.5
2019-05-30	2019-07-08	1	8.0	690.0	682.0	-818.0
2019-05-30	2019-07-09	1	26.5	716.5	690.0	-810.0
2019-05-30	2019-07-10	1	224.5	941.0	716.5	-783.5
2019-05-30	2019-07-11	1	-6.0	935.0	941.0	-559.0
2019-05-30	2019-07-12	1	74.5	1009.5	992.5	-507.5
2019-05-30	2019-07-15	1	57.0	1066.5	1009.5	-490.5
2019-05-30	2019-07-16	1	-75.0	991.5	1066.5	-433.5
2019-05-30	2019-07-17	1	-21.0	970.5	1086.5	-413.5
2019-05-30	2019-07-18	1	148.5	1119.0	1086.5	-413.5
2019-05-30	2019-07-19	1	-33.0	1086.0	1119.0	-381.0
2019-05-30	2019-07-22	1	135.0	1221.0	1206.0	-294.0
2019-05-30	2019-07-23	1	18.5	1239.5	1221.0	-279.0
2019-05-30	2019-07-24	1	92.0	1331.5	1239.5	-260.5
2019-05-30	2019-07-25	1	-47.5	1284.0	1331.5	-168.5
2019-05-30	2019-07-26	1	95.0	1379.0	1333.5	-166.5
2019-05-30	2019-07-29	1	27.0	1406.0	1380.5	-119.5
2019-05-30	2019-07-30	1	-6.5	1399.5	1412.0	-88.0
2019-05-30	2019-07-31	1	-78.0	1321.5	1412.0	-88.0
2019-05-30	2019-08-01	1	118.5	1440.0	1412.0	-88.0
2019-05-30	2019-08-02	1	-275.0	1165.0	1465.0	-35.0
2019-05-30	2019-08-05	1	-128.0	1037.0	1465.0	-35.0
2019-05-30	2019-08-06	1	446.0	1483.0	1465.0	-35.0
2019-05-30	2019-08-07	1	209.5	1692.5	1498.5	-1.5
2019-05-31	2019-05-31	1	-122.5	-122.5	0.0	-1500.0
2019-05-31	2019-06-03	1	-29.0	-151.5	0.0	-1500.0
2019-05-31	2019-06-04	1	82.5	-69.0	0.0	-1500.0
2019-05-31	2019-06-05	1	56.0	-13.0	0.0	-1500.0
2019-05-31	2019-06-06	1	192.5	179.5	0.0	-1500.0
2019-05-31	2019-06-07	1	122.0	301.5	179.5	-1320.5
2019-05-31	2019-06-10	1	-78.0	223.5	301.5	-1198.5
2019-05-31	2019-06-11	1	33.5	257.0	303.0	-1197.0
2019-05-31	2019-06-12	1	-71.5	185.5	303.0	-1197.0
2019-05-31	2019-06-13	1	146.5	332.0	303.0	-1197.0
2019-05-31	2019-06-14	1	-12.0	320.0	342.5	-1157.5
2019-05-31	2019-06-17	1	83.0	403.0	342.5	-1157.5
2019-05-31	2019-06-18	1	158.5	561.5	422.5	-1077.5
2019-05-31	2019-06-19	1	-113.5	448.0	629.0	-871.0
2019-05-31	2019-06-20	1	81.0	529.0	629.0	-871.0
2019-05-31	2019-06-21	1	-81.0	448.0	629.0	-871.0
2019-05-31	2019-06-24	1	-49.0	399.0	629.0	-871.0
2019-05-31	2019-06-25	1	34.0	433.0	629.0	-871.0
2019-05-31	2019-06-26	1	102.5	535.5	629.0	-871.0
2019-05-31	2019-06-27	1	-16.5	519.0	629.0	-871.0
2019-05-31	2019-06-28	1	38.5	557.5	629.0	-871.0
2019-05-31	2019-07-01	1	24.5	582.0	629.0	-871.0
2019-05-31	2019-07-02	1	74.0	656.0	629.0	-871.0
2019-05-31	2019-07-03	1	-31.0	625.0	656.0	-844.0
2019-05-31	2019-07-04	1	52.0	677.0	656.0	-844.0
2019-05-31	2019-07-05	1	11.5	688.5	677.0	-823.0
2019-05-31	2019-07-08	1	8.0	696.5	688.5	-811.5
2019-05-31	2019-07-09	1	26.5	723.0	696.5	-803.5
2019-05-31	2019-07-10	1	224.5	947.5	723.0	-777.0
2019-05-31	2019-07-11	1	-6.0	941.5	947.5	-552.5
2019-05-31	2019-07-12	1	74.5	1016.0	999.0	-501.0
2019-05-31	2019-07-15	1	57.0	1073.0	1016.0	-484.0
2019-05-31	2019-07-16	1	-75.0	998.0	1073.0	-427.0
2019-05-31	2019-07-17	1	-21.0	977.0	1093.0	-407.0
2019-05-31	2019-07-18	1	148.5	1125.5	1093.0	-407.0
2019-05-31	2019-07-19	1	-33.0	1092.5	1125.5	-374.5
2019-05-31	2019-07-22	1	135.0	1227.5	1212.5	-287.5
2019-05-31	2019-07-23	1	18.5	1246.0	1227.5	-272.5
2019-05-31	2019-07-24	1	92.0	1338.0	1246.0	-254.0
2019-05-31	2019-07-25	1	-47.5	1290.5	1338.0	-162.0
2019-05-31	2019-07-26	1	95.0	1385.5	1340.0	-160.0
2019-05-31	2019-07-29	1	27.0	1412.5	1387.0	-113.0
2019-05-31	2019-07-30	1	-6.5	1406.0	1418.5	-81.5
2019-05-31	2019-07-31	1	-78.0	1328.0	1418.5	-81.5
2019-05-31	2019-08-01	1	118.5	1446.5	1418.5	-81.5
2019-05-31	2019-08-02	1	-275.0	1171.5	1471.5	-28.5
2019-05-31	2019-08-05	1	-128.0	1043.5	1471.5	-28.5
2019-05-31	2019-08-06	1	446.0	1489.5	1471.5	-28.5
2019-05-31	2019-08-07	1	209.5	1699.0	1505.0	5.0
2019-06-03	2019-06-03	1	-29.0	-29.0	0.0	-1500.0
2019-06-03	2019-06-04	1	82.5	53.5	75.0	-1425.0
2019-06-03	2019-06-05	1	56.0	109.5	75.0	-1425.0
2019-06-03	2019-06-06	1	192.5	302.0	109.5	-1390.5
2019-06-03	2019-06-07	1	122.0	424.0	302.0	-1198.0
2019-06-03	2019-06-10	1	-78.0	346.0	424.0	-1076.0
2019-06-03	2019-06-11	1	33.5	379.5	425.5	-1074.5
2019-06-03	2019-06-12	1	-71.5	308.0	425.5	-1074.5
2019-06-03	2019-06-13	1	146.5	454.5	425.5	-1074.5
2019-06-03	2019-06-14	1	-12.0	442.5	465.0	-1035.0
2019-06-03	2019-06-17	1	83.0	525.5	465.0	-1035.0
2019-06-03	2019-06-18	1	158.5	684.0	545.0	-955.0
2019-06-03	2019-06-19	1	-113.5	570.5	751.5	-748.5
2019-06-03	2019-06-20	1	81.0	651.5	751.5	-748.5
2019-06-03	2019-06-21	1	-81.0	570.5	751.5	-748.5
2019-06-03	2019-06-24	1	-49.0	521.5	751.5	-748.5
2019-06-03	2019-06-25	1	34.0	555.5	751.5	-748.5
2019-06-03	2019-06-26	1	102.5	658.0	751.5	-748.5
2019-06-03	2019-06-27	1	-16.5	641.5	751.5	-748.5
2019-06-03	2019-06-28	1	38.5	680.0	751.5	-748.5
2019-06-03	2019-07-01	1	24.5	704.5	751.5	-748.5
2019-06-03	2019-07-02	1	74.0	778.5	751.5	-748.5
2019-06-03	2019-07-03	1	-31.0	747.5	778.5	-721.5
2019-06-03	2019-07-04	1	52.0	799.5	778.5	-721.5
2019-06-03	2019-07-05	1	11.5	811.0	799.5	-700.5
2019-06-03	2019-07-08	1	8.0	819.0	811.0	-689.0
2019-06-03	2019-07-09	1	26.5	845.5	819.0	-681.0
2019-06-03	2019-07-10	1	224.5	1070.0	845.5	-654.5
2019-06-03	2019-07-11	1	-6.0	1064.0	1070.0	-430.0
2019-06-03	2019-07-12	1	74.5	1138.5	1121.5	-378.5
2019-06-03	2019-07-15	1	57.0	1195.5	1138.5	-361.5
2019-06-03	2019-07-16	1	-75.0	1120.5	1195.5	-304.5
2019-06-03	2019-07-17	1	-21.0	1099.5	1215.5	-284.5
2019-06-03	2019-07-18	1	148.5	1248.0	1215.5	-284.5
2019-06-03	2019-07-19	1	-33.0	1215.0	1248.0	-252.0
2019-06-03	2019-07-22	1	135.0	1350.0	1335.0	-165.0
2019-06-03	2019-07-23	1	18.5	1368.5	1350.0	-150.0
2019-06-03	2019-07-24	1	92.0	1460.5	1368.5	-131.5
2019-06-03	2019-07-25	1	-47.5	1413.0	1460.5	-39.5
2019-06-03	2019-07-26	1	95.0	1508.0	1462.5	-37.5
2019-06-04	2019-06-04	1	82.5	82.5	0.0	-1500.0
2019-06-04	2019-06-05	1	56.0	138.5	82.5	-1417.5
2019-06-04	2019-06-06	1	192.5	331.0	138.5	-1361.5
2019-06-04	2019-06-07	1	122.0	453.0	331.0	-1169.0
2019-06-04	2019-06-10	1	-78.0	375.0	453.0	-1047.0
2019-06-04	2019-06-11	1	33.5	408.5	454.5	-1045.5
2019-06-04	2019-06-12	1	-71.5	337.0	454.5	-1045.5
2019-06-04	2019-06-13	1	146.5	483.5	454.5	-1045.5
2019-06-04	2019-06-14	1	-12.0	471.5	494.0	-1006.0
2019-06-04	2019-06-17	1	83.0	554.5	494.0	-1006.0
2019-06-04	2019-06-18	1	158.5	713.0	574.0	-926.0
2019-06-04	2019-06-19	1	-113.5	599.5	780.5	-719.5
2019-06-04	2019-06-20	1	81.0	680.5	780.5	-719.5
2019-06-04	2019-06-21	1	-81.0	599.5	780.5	-719.5
2019-06-04	2019-06-24	1	-49.0	550.5	780.5	-719.5
2019-06-04	2019-06-25	1	34.0	584.5	780.5	-719.5
2019-06-04	2019-06-26	1	102.5	687.0	780.5	-719.5
2019-06-04	2019-06-27	1	-16.5	670.5	780.5	-719.5
2019-06-04	2019-06-28	1	38.5	709.0	780.5	-719.5
2019-06-04	2019-07-01	1	24.5	733.5	780.5	-719.5
2019-06-04	2019-07-02	1	74.0	807.5	780.5	-719.5
2019-06-04	2019-07-03	1	-31.0	776.5	807.5	-692.5
2019-06-04	2019-07-04	1	52.0	828.5	807.5	-692.5
2019-06-04	2019-07-05	1	11.5	840.0	828.5	-671.5
2019-06-04	2019-07-08	1	8.0	848.0	840.0	-660.0
2019-06-04	2019-07-09	1	26.5	874.5	848.0	-652.0
2019-06-04	2019-07-10	1	224.5	1099.0	874.5	-625.5
2019-06-04	2019-07-11	1	-6.0	1093.0	1099.0	-401.0
2019-06-04	2019-07-12	1	74.5	1167.5	1150.5	-349.5
2019-06-04	2019-07-15	1	57.0	1224.5	1167.5	-332.5
2019-06-04	2019-07-16	1	-75.0	1149.5	1224.5	-275.5
2019-06-04	2019-07-17	1	-21.0	1128.5	1244.5	-255.5
2019-06-04	2019-07-18	1	148.5	1277.0	1244.5	-255.5
2019-06-04	2019-07-19	1	-33.0	1244.0	1277.0	-223.0
2019-06-04	2019-07-22	1	135.0	1379.0	1364.0	-136.0
2019-06-04	2019-07-23	1	18.5	1397.5	1379.0	-121.0
2019-06-04	2019-07-24	1	92.0	1489.5	1397.5	-102.5
2019-06-04	2019-07-25	1	-47.5	1442.0	1489.5	-10.5
2019-06-04	2019-07-26	1	95.0	1537.0	1491.5	-8.5
2019-06-05	2019-06-05	1	56.0	56.0	0.0	-1500.0
2019-06-05	2019-06-06	1	192.5	248.5	56.0	-1444.0
2019-06-05	2019-06-07	1	122.0	370.5	248.5	-1251.5
2019-06-05	2019-06-10	1	-78.0	292.5	370.5	-1129.5
2019-06-05	2019-06-11	1	33.5	326.0	372.0	-1128.0
2019-06-05	2019-06-12	1	-71.5	254.5	372.0	-1128.0
2019-06-05	2019-06-13	1	146.5	401.0	372.0	-1128.0
2019-06-05	2019-06-14	1	-12.0	389.0	411.5	-1088.5
2019-06-05	2019-06-17	1	83.0	472.0	411.5	-1088.5
2019-06-05	2019-06-18	1	158.5	630.5	491.5	-1008.5
2019-06-05	2019-06-19	1	-113.5	517.0	698.0	-802.0
2019-06-05	2019-06-20	1	81.0	598.0	698.0	-802.0
2019-06-05	2019-06-21	1	-81.0	517.0	698.0	-802.0
2019-06-05	2019-06-24	1	-49.0	468.0	698.0	-802.0
2019-06-05	2019-06-25	1	34.0	502.0	698.0	-802.0
2019-06-05	2019-06-26	1	102.5	604.5	698.0	-802.0
2019-06-05	2019-06-27	1	-16.5	588.0	698.0	-802.0
2019-06-05	2019-06-28	1	38.5	626.5	698.0	-802.0
